set,birdName,filename,height,width,format,mode
train,GO AWAY BIRD,069.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,070.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,071.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,072.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,073.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,074.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,075.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,076.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,077.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,078.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,079.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,080.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,081.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,082.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,083.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,084.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,085.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,086.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,087.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,088.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,089.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,090.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,091.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,092.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,093.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,094.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,095.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,096.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,097.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,098.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,099.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,100.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,101.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,102.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,103.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,104.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,105.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,106.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,107.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,108.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,109.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,110.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,111.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,112.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,113.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,114.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,115.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,116.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,117.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,118.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,119.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,120.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,121.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,122.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,123.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,124.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,125.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,126.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,127.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,128.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,129.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,130.jpg,224,224,JPEG,RGB
train,GO AWAY BIRD,131.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,001.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,002.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,003.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,004.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,005.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,006.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,007.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,008.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,009.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,010.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,011.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,012.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,013.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,014.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,015.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,016.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,017.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,018.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,019.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,020.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,021.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,022.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,023.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,024.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,025.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,026.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,027.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,028.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,029.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,030.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,031.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,032.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,033.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,034.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,035.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,036.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,037.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,038.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,039.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,040.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,041.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,042.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,043.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,044.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,045.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,046.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,047.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,048.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,049.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,050.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,051.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,052.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,053.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,054.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,055.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,056.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,057.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,058.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,059.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,060.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,061.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,062.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,063.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,064.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,065.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,066.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,067.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,068.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,069.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,070.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,071.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,072.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,073.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,074.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,075.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,076.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,077.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,078.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,079.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,080.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,081.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,082.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,083.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,084.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,085.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,086.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,087.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,088.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,089.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,090.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,091.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,092.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,093.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,094.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,095.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,096.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,097.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,098.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,099.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,100.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,101.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,102.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,103.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,104.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,105.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,106.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,107.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,108.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,109.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,110.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,111.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,112.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,113.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,114.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,115.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,116.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,117.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,118.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,119.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,120.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,121.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,122.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,123.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,124.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,125.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,126.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,127.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,128.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,129.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,130.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,131.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,132.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,133.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,134.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,135.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,136.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,137.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,138.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,139.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,140.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,141.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,142.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,143.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,144.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,145.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,146.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,147.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,148.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,149.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,150.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,151.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,152.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,153.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,154.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,155.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,156.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,157.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,158.jpg,224,224,JPEG,RGB
train,GOLD WING WARBLER,159.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,001.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,002.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,003.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,004.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,005.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,006.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,007.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,008.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,009.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,010.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,011.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,012.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,013.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,014.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,015.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,016.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,017.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,018.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,019.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,020.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,021.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,022.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,023.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,024.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,025.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,026.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,027.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,028.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,029.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,030.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,031.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,032.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,033.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,034.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,035.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,036.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,037.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,038.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,039.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,040.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,041.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,042.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,043.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,044.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,045.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,046.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,047.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,048.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,049.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,050.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,051.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,052.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,053.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,054.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,055.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,056.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,057.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,058.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,059.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,060.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,061.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,062.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,063.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,064.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,065.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,066.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,067.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,068.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,069.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,070.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,071.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,072.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,073.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,074.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,075.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,076.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,077.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,078.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,079.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,080.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,081.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,082.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,083.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,084.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,085.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,086.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,087.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,088.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,089.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,090.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,091.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,092.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,093.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,094.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,095.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,096.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,097.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,098.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,099.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,100.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,101.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,102.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,103.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,104.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,105.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,106.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,107.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,108.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,109.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,110.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,111.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,112.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,113.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,114.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,115.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,116.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,117.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,118.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,119.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,120.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,121.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,122.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,123.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,124.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,125.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,126.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,127.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,128.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,129.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,130.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,131.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,132.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,133.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,134.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,135.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,136.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,137.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,138.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,139.jpg,224,224,JPEG,RGB
train,GOLDEN BOWER BIRD,140.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,001.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,002.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,003.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,004.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,005.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,006.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,007.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,008.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,009.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,010.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,011.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,012.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,013.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,014.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,015.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,016.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,017.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,018.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,019.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,020.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,021.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,022.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,023.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,024.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,025.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,026.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,027.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,028.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,029.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,030.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,031.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,032.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,033.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,034.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,035.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,036.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,037.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,038.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,039.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,040.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,041.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,042.jpg,224,224,JPEG,RGB
train,GOLDEN CHEEKED WARBLER,043.jpg,224,224,JPEG,RGB
